ticket_id,order_id,customer_id,driver_id,restaurant_id,issue_type,issue_sub_type,channel,opened_datetime,resolved_datetime,status,csat_score,compensation_amount,resolved_by_agent_id
TKT100182,ORD426827,CUST0281,DRV066,REST043,payment,overcharged,call,2024-04-11 07:23:00,2024-04-11 09:41:00,resolved,1,50,AGT032
TKT100183,ORD463047,CUST0271,DRV006,REST094,payment,refund,email,2024-08-30 08:12:00,2024-08-30 08:49:00,resolved,2,50,AGT063
TKT100184,ORD452002,CUST0299,DRV005,REST099,rider,no_mask,email,2024-07-17 00:51:00,2024-07-17 02:02:00,resolved,2,100,AGT085
TKT100185,ORD413649,CUST0354,DRV016,REST091,food,cold,email,2024-02-20 06:00:00,2024-02-20 08:36:00,resolved,2,50,AGT079
TKT100186,ORD482445,CUST0320,DRV123,REST077,rider,no_mask,email,2024-11-12 18:04:00,2024-11-12 19:13:00,resolved,5,0,AGT094
TKT100187,ORD407580,CUST0031,DRV037,REST097,rider,no_mask,email,2024-01-29 10:29:00,2024-01-29 11:31:00,resolved,1,50,AGT083
TKT100188,ORD491986,CUST0447,DRV110,REST044,food,cold,email,2024-12-20 02:09:00,2024-12-20 05:00:00,resolved,4,50,AGT075
TKT100189,ORD431292,CUST0411,DRV142,REST076,delivery,late,in_app,2024-04-29 20:38:00,2024-04-29 23:32:00,resolved,3,100,AGT025
TKT100190,ORD443991,CUST0411,DRV049,REST020,payment,overcharged,call,2024-06-15 03:32:00,2024-06-15 04:03:00,resolved,1,100,AGT081
TKT100191,ORD478746,CUST0261,DRV103,REST090,delivery,not_delivered,call,2024-10-30 14:49:00,2024-10-30 15:21:00,resolved,4,0,AGT058
TKT100192,ORD454876,CUST0282,DRV025,REST064,delivery,late,in_app,2024-07-29 10:42:00,2024-07-29 11:42:00,resolved,4,100,AGT069
TKT100193,ORD455905,CUST0474,DRV052,REST063,rider,no_mask,in_app,2024-08-02 13:33:00,2024-08-02 16:26:00,resolved,1,50,AGT076
TKT100194,ORD462620,CUST0494,DRV077,REST007,food,wrong_item,call,2024-08-28 22:29:00,2024-08-29 00:15:00,resolved,1,50,AGT084
TKT100195,ORD421592,CUST0351,DRV032,REST074,delivery,late,in_app,2024-03-22 12:34:00,2024-03-22 15:15:00,resolved,4,0,AGT027
TKT100196,ORD439926,CUST0240,DRV090,REST004,food,cold,call,2024-06-01 03:50:00,2024-06-01 05:11:00,resolved,3,0,AGT089
TKT100197,ORD474896,CUST0285,DRV193,REST059,food,cold,in_app,2024-10-14 01:50:00,2024-10-14 02:57:00,resolved,4,50,AGT047
TKT100198,ORD435505,CUST0415,DRV178,REST007,delivery,late,email,2024-05-14 05:23:00,2024-05-14 07:46:00,resolved,5,50,AGT071
TKT100199,ORD414888,CUST0410,DRV191,REST062,rider,no_mask,call,2024-02-26 20:42:00,2024-02-26 22:31:00,resolved,2,100,AGT058
TKT100200,ORD435984,CUST0424,DRV064,REST028,rider,rude,email,2024-05-16 05:44:00,2024-05-16 06:43:00,resolved,5,0,AGT024
TKT100201,ORD411248,CUST0373,DRV014,REST011,payment,overcharged,in_app,2024-02-11 15:47:00,2024-02-11 16:01:00,resolved,1,50,AGT024
TKT100202,ORD484041,CUST0399,DRV156,REST090,food,cold,call,2024-11-19 01:44:00,2024-11-19 03:18:00,resolved,5,50,AGT059
TKT100203,ORD448594,CUST0251,DRV144,REST043,payment,refund,call,2024-07-04 22:55:00,2024-07-05 00:17:00,resolved,5,100,AGT093
TKT100204,ORD464346,CUST0031,DRV005,REST079,food,wrong_item,email,2024-09-03 07:44:00,2024-09-03 08:36:00,resolved,4,100,AGT083
TKT100205,ORD470383,CUST0398,DRV155,REST005,food,cold,email,2024-09-28 16:34:00,2024-09-28 19:13:00,resolved,2,100,AGT071
TKT100206,ORD484975,CUST0435,DRV149,REST086,delivery,late,in_app,2024-11-23 17:47:00,2024-11-23 18:33:00,resolved,3,100,AGT070
TKT100207,ORD400270,CUST0491,DRV004,REST084,payment,overcharged,in_app,2024-01-01 12:28:00,2024-01-01 15:28:00,resolved,1,100,AGT043
TKT100208,ORD406166,CUST0357,DRV195,REST095,rider,no_mask,in_app,2024-01-23 04:07:00,2024-01-23 06:13:00,resolved,1,100,AGT091
TKT100209,ORD425231,CUST0324,DRV182,REST045,food,wrong_item,in_app,2024-04-06 07:59:00,2024-04-06 09:02:00,resolved,5,50,AGT040
TKT100210,ORD419620,CUST0470,DRV128,REST075,payment,refund,in_app,2024-03-14 11:22:00,2024-03-14 12:16:00,resolved,3,100,AGT068
TKT100211,ORD431209,CUST0371,DRV175,REST046,food,wrong_item,in_app,2024-04-29 03:34:00,2024-04-29 04:32:00,resolved,5,50,AGT029
TKT100212,ORD481373,CUST0327,DRV194,REST026,payment,overcharged,email,2024-11-08 11:03:00,2024-11-08 11:44:00,resolved,3,100,AGT024
TKT100213,ORD421231,CUST0423,DRV094,REST079,rider,rude,call,2024-03-20 07:07:00,2024-03-20 07:35:00,resolved,2,50,AGT061
TKT100214,ORD434046,CUST0243,DRV050,REST085,delivery,late,in_app,2024-05-09 17:21:00,2024-05-09 18:04:00,resolved,4,0,AGT011
TKT100215,ORD477966,CUST0062,DRV146,REST049,delivery,late,in_app,2024-10-28 02:37:00,2024-10-28 04:51:00,resolved,5,50,AGT053
TKT100216,ORD493201,CUST0388,DRV113,REST037,payment,overcharged,in_app,2024-12-26 05:25:00,2024-12-26 08:06:00,resolved,3,100,AGT021
TKT100217,ORD452738,CUST0062,DRV190,REST033,food,wrong_item,email,2024-07-20 02:32:00,2024-07-20 03:27:00,resolved,5,50,AGT044
TKT100218,ORD456533,CUST0162,DRV008,REST085,payment,overcharged,email,2024-08-04 02:06:00,2024-08-04 04:19:00,resolved,2,0,AGT014
TKT100219,ORD468090,CUST0127,DRV170,REST049,food,cold,email,2024-09-17 09:32:00,2024-09-17 11:49:00,resolved,1,100,AGT065
TKT100220,ORD458492,CUST0468,DRV065,REST097,food,wrong_item,in_app,2024-08-11 05:25:00,2024-08-11 07:37:00,resolved,3,50,AGT065
TKT100221,ORD480760,CUST0133,DRV038,REST064,food,cold,email,2024-11-06 08:40:00,2024-11-06 10:54:00,resolved,5,0,AGT081
TKT100222,ORD473899,CUST0400,DRV071,REST071,rider,rude,email,2024-10-10 18:13:00,2024-10-10 20:28:00,resolved,5,0,AGT061
TKT100223,ORD404472,CUST0064,DRV159,REST070,payment,overcharged,call,2024-01-16 17:55:00,2024-01-16 19:39:00,resolved,2,50,AGT052
TKT100224,ORD477684,CUST0350,DRV020,REST013,delivery,late,email,2024-10-27 13:59:00,2024-10-27 15:35:00,resolved,2,0,AGT010
TKT100225,ORD466479,CUST0173,DRV162,REST079,rider,rude,call,2024-09-10 02:53:00,2024-09-10 05:10:00,resolved,4,50,AGT054
TKT100226,ORD478311,CUST0268,DRV108,REST056,payment,refund,call,2024-10-29 04:42:00,2024-10-29 07:04:00,resolved,5,100,AGT043
TKT100227,ORD406759,CUST0042,DRV063,REST014,delivery,late,email,2024-01-26 07:19:00,2024-01-26 07:50:00,resolved,1,50,AGT055
TKT100228,ORD454813,CUST0311,DRV166,REST006,rider,rude,call,2024-07-29 21:02:00,2024-07-29 22:05:00,resolved,3,0,AGT027
TKT100229,ORD483567,CUST0176,DRV124,REST084,rider,no_mask,in_app,2024-11-16 22:12:00,2024-11-16 22:39:00,resolved,4,0,AGT011
TKT100230,ORD462541,CUST0014,DRV088,REST001,rider,no_mask,in_app,2024-08-28 20:46:00,2024-08-28 20:57:00,resolved,4,100,AGT012
TKT100231,ORD462090,CUST0109,DRV039,REST016,payment,overcharged,call,2024-08-27 01:28:00,2024-08-27 02:06:00,resolved,5,50,AGT061
TKT100232,ORD443605,CUST0433,DRV147,REST069,payment,overcharged,call,2024-06-14 09:04:00,2024-06-14 10:39:00,resolved,2,50,AGT024
TKT100233,ORD425571,CUST0405,DRV082,REST053,rider,rude,email,2024-04-07 11:05:00,2024-04-07 13:14:00,resolved,1,0,AGT071
TKT100234,ORD429544,CUST0146,DRV036,REST039,delivery,not_delivered,call,2024-04-22 11:29:00,2024-04-22 11:42:00,resolved,1,100,AGT081
TKT100235,ORD441483,CUST0134,DRV117,REST066,delivery,late,email,2024-06-07 22:27:00,2024-06-08 00:44:00,resolved,3,50,AGT066
TKT100236,ORD465553,CUST0023,DRV044,REST012,rider,no_mask,in_app,2024-09-07 21:38:00,2024-09-07 23:31:00,resolved,4,100,AGT027
TKT100237,ORD411652,CUST0023,DRV145,REST031,delivery,late,email,2024-02-12 12:28:00,2024-02-12 12:42:00,resolved,2,100,AGT026
TKT100238,ORD410403,CUST0198,DRV115,REST016,food,wrong_item,email,2024-02-08 18:21:00,2024-02-08 19:24:00,resolved,4,0,AGT005
TKT100239,ORD408115,CUST0091,DRV016,REST066,rider,no_mask,in_app,2024-01-31 08:48:00,2024-01-31 10:14:00,resolved,1,0,AGT008
TKT100240,ORD479815,CUST0388,DRV184,REST012,rider,no_mask,email,2024-11-03 03:32:00,2024-11-03 05:18:00,resolved,3,0,AGT028
TKT100241,ORD434771,CUST0200,DRV137,REST045,rider,no_mask,in_app,2024-05-11 05:29:00,2024-05-11 07:42:00,resolved,5,100,AGT054
TKT100242,ORD472917,CUST0011,DRV130,REST063,delivery,late,call,2024-10-06 17:11:00,2024-10-06 19:12:00,resolved,1,100,AGT002
TKT100243,ORD450735,CUST0025,DRV068,REST031,payment,refund,call,2024-07-11 12:53:00,2024-07-11 13:23:00,resolved,5,100,AGT039
TKT100244,ORD442389,CUST0378,DRV026,REST070,delivery,not_delivered,call,2024-06-09 11:35:00,2024-06-09 11:54:00,resolved,4,100,AGT033
TKT100245,ORD415127,CUST0064,DRV196,REST051,food,wrong_item,email,2024-02-27 23:48:00,2024-02-28 00:50:00,resolved,3,100,AGT045
TKT100246,ORD474992,CUST0453,DRV131,REST063,rider,rude,email,2024-10-14 09:27:00,2024-10-14 10:52:00,resolved,1,100,AGT018
TKT100247,ORD428674,CUST0058,DRV174,REST013,rider,rude,call,2024-04-18 19:43:00,2024-04-18 22:14:00,resolved,3,100,AGT054
TKT100248,ORD429150,CUST0244,DRV190,REST009,delivery,not_delivered,call,2024-04-20 17:13:00,2024-04-20 17:48:00,resolved,4,0,AGT005
TKT100249,ORD426933,CUST0231,DRV073,REST042,rider,no_mask,email,2024-04-11 05:27:00,2024-04-11 08:08:00,resolved,5,50,AGT016
TKT100250,ORD482370,CUST0145,DRV085,REST066,delivery,late,call,2024-11-11 21:10:00,2024-11-11 22:35:00,resolved,3,0,AGT080
TKT100251,ORD479988,CUST0316,DRV102,REST080,delivery,not_delivered,in_app,2024-11-03 06:03:00,2024-11-03 08:27:00,resolved,4,0,AGT039
TKT100252,ORD448508,CUST0269,DRV166,REST083,delivery,late,email,2024-07-04 19:14:00,2024-07-04 21:13:00,resolved,4,50,AGT028
TKT100253,ORD443301,CUST0140,DRV196,REST034,food,wrong_item,call,2024-06-13 04:54:00,2024-06-13 05:17:00,resolved,5,50,AGT058
TKT100254,ORD486209,CUST0376,DRV121,REST067,payment,overcharged,email,2024-11-28 12:13:00,2024-11-28 13:10:00,resolved,1,0,AGT006
TKT100255,ORD455271,CUST0068,DRV130,REST078,payment,refund,email,2024-07-31 22:12:00,2024-07-31 23:57:00,resolved,2,0,AGT088
TKT100256,ORD466671,CUST0343,DRV149,REST100,food,cold,call,2024-09-11 12:11:00,2024-09-11 14:19:00,resolved,3,0,AGT097
TKT100257,ORD468652,CUST0246,DRV185,REST039,payment,refund,in_app,2024-09-20 02:51:00,2024-09-20 03:49:00,resolved,3,0,AGT079
TKT100258,ORD448939,CUST0175,DRV071,REST008,payment,overcharged,email,2024-07-05 18:07:00,2024-07-05 19:38:00,resolved,4,0,AGT037
TKT100259,ORD445357,CUST0230,DRV106,REST054,delivery,not_delivered,email,2024-06-21 02:12:00,2024-06-21 05:05:00,resolved,2,0,AGT050
TKT100260,ORD474033,CUST0466,DRV072,REST043,payment,refund,email,2024-10-10 10:50:00,2024-10-10 13:06:00,resolved,3,0,AGT037
TKT100261,ORD434735,CUST0318,DRV008,REST078,rider,rude,email,2024-05-11 12:55:00,2024-05-11 15:23:00,resolved,2,100,AGT057
TKT100262,ORD441744,CUST0360,DRV186,REST064,rider,no_mask,email,2024-06-07 01:58:00,2024-06-07 04:11:00,resolved,5,100,AGT083
TKT100263,ORD482753,CUST0329,DRV174,REST015,delivery,not_delivered,in_app,2024-11-13 20:20:00,2024-11-13 20:34:00,resolved,3,0,AGT047
TKT100264,ORD412794,CUST0426,DRV158,REST035,payment,overcharged,call,2024-02-17 08:44:00,2024-02-17 09:46:00,resolved,4,0,AGT018
TKT100265,ORD424021,CUST0158,DRV048,REST015,delivery,not_delivered,call,2024-04-01 17:20:00,2024-04-01 19:37:00,resolved,4,50,AGT006
TKT100266,ORD456021,CUST0075,DRV154,REST056,delivery,late,call,2024-08-02 15:02:00,2024-08-02 15:32:00,resolved,3,100,AGT083
TKT100267,ORD464134,CUST0118,DRV120,REST075,food,wrong_item,email,2024-09-03 05:29:00,2024-09-03 07:07:00,resolved,5,100,AGT038
TKT100268,ORD470414,CUST0437,DRV164,REST074,rider,rude,email,2024-09-28 03:43:00,2024-09-28 04:57:00,resolved,2,50,AGT031
TKT100269,ORD429760,CUST0189,DRV184,REST039,delivery,late,in_app,2024-04-23 19:21:00,2024-04-23 21:00:00,resolved,4,0,AGT048
TKT100270,ORD455903,CUST0013,DRV177,REST086,food,cold,call,2024-08-02 21:09:00,2024-08-02 22:37:00,resolved,2,50,AGT013
TKT100271,ORD452041,CUST0439,DRV050,REST074,payment,refund,email,2024-07-16 12:58:00,2024-07-16 13:21:00,resolved,4,50,AGT064
TKT100272,ORD432939,CUST0176,DRV106,REST047,food,cold,call,2024-05-05 01:37:00,2024-05-05 02:09:00,resolved,5,0,AGT084
TKT100273,ORD423338,CUST0289,DRV098,REST074,delivery,not_delivered,in_app,2024-03-30 12:37:00,2024-03-30 15:21:00,resolved,1,100,AGT016
TKT100274,ORD430821,CUST0106,DRV007,REST030,delivery,late,call,2024-04-27 01:56:00,2024-04-27 02:18:00,resolved,5,50,AGT017
TKT100275,ORD402436,CUST0191,DRV133,REST073,rider,rude,email,2024-01-09 11:32:00,2024-01-09 12:43:00,resolved,5,100,AGT068
TKT100276,ORD401413,CUST0110,DRV062,REST045,delivery,late,in_app,2024-01-05 07:51:00,2024-01-05 09:05:00,resolved,3,100,AGT065
TKT100277,ORD455590,CUST0321,DRV137,REST054,food,cold,call,2024-08-01 09:07:00,2024-08-01 11:03:00,resolved,2,100,AGT025
TKT100278,ORD488116,CUST0033,DRV139,REST037,payment,overcharged,in_app,2024-12-05 19:47:00,2024-12-05 21:27:00,resolved,3,50,AGT034
TKT100279,ORD410618,CUST0329,DRV153,REST070,rider,rude,in_app,2024-02-09 04:41:00,2024-02-09 06:07:00,resolved,5,100,AGT022
TKT100280,ORD428422,CUST0497,DRV096,REST088,delivery,not_delivered,call,2024-04-17 19:30:00,2024-04-17 20:29:00,resolved,1,100,AGT057
TKT100281,ORD417562,CUST0127,DRV028,REST074,food,wrong_item,in_app,2024-03-07 12:57:00,2024-03-07 15:02:00,resolved,3,0,AGT065
TKT100282,ORD469005,CUST0189,DRV047,REST052,food,wrong_item,call,2024-09-22 12:01:00,2024-09-22 12:43:00,resolved,5,0,AGT078
TKT100283,ORD494558,CUST0074,DRV034,REST010,delivery,late,email,2024-12-30 03:41:00,2024-12-30 06:07:00,resolved,2,50,AGT097
TKT100284,ORD459609,CUST0393,DRV021,REST027,food,cold,in_app,2024-08-16 00:25:00,2024-08-16 00:42:00,resolved,2,0,AGT023
TKT100285,ORD433624,CUST0259,DRV098,REST045,delivery,late,call,2024-05-07 18:16:00,2024-05-07 19:33:00,resolved,3,100,AGT049
TKT100286,ORD418331,CUST0299,DRV128,REST060,payment,overcharged,in_app,2024-03-09 13:01:00,2024-03-09 15:57:00,resolved,3,0,AGT049
TKT100287,ORD467134,CUST0392,DRV096,REST042,rider,rude,email,2024-09-13 02:17:00,2024-09-13 02:47:00,resolved,1,100,AGT057
TKT100288,ORD457978,CUST0379,DRV099,REST041,delivery,late,call,2024-08-09 20:11:00,2024-08-09 22:26:00,resolved,1,0,AGT009
TKT100289,ORD455608,CUST0068,DRV073,REST092,payment,refund,call,2024-08-01 18:58:00,2024-08-01 21:12:00,resolved,1,100,AGT085
TKT100290,ORD416730,CUST0131,DRV152,REST026,food,wrong_item,in_app,2024-03-04 14:04:00,2024-03-04 16:45:00,resolved,2,50,AGT098
TKT100291,ORD425857,CUST0357,DRV115,REST098,delivery,not_delivered,call,2024-04-07 08:18:00,2024-04-07 11:14:00,resolved,2,50,AGT008
TKT100292,ORD470826,CUST0178,DRV136,REST022,rider,no_mask,in_app,2024-09-29 11:05:00,2024-09-29 13:14:00,resolved,1,100,AGT041
TKT100293,ORD459059,CUST0469,DRV129,REST100,rider,no_mask,in_app,2024-08-13 16:41:00,2024-08-13 18:43:00,resolved,1,100,AGT006
TKT100294,ORD402744,CUST0454,DRV074,REST033,delivery,late,email,2024-01-10 15:22:00,2024-01-10 17:22:00,resolved,4,0,AGT012
TKT100295,ORD489332,CUST0083,DRV059,REST055,delivery,not_delivered,call,2024-12-09 09:04:00,2024-12-09 10:26:00,resolved,3,100,AGT014
TKT100296,ORD492768,CUST0146,DRV154,REST034,rider,rude,email,2024-12-24 12:06:00,2024-12-24 14:15:00,resolved,1,0,AGT027
TKT100297,ORD468298,CUST0028,DRV133,REST066,delivery,not_delivered,call,2024-09-18 07:08:00,2024-09-18 07:32:00,resolved,3,0,AGT090
TKT100298,ORD474579,CUST0088,DRV088,REST042,delivery,late,in_app,2024-10-12 11:51:00,2024-10-12 12:57:00,resolved,3,50,AGT059
TKT100299,ORD436349,CUST0325,DRV121,REST098,payment,overcharged,call,2024-05-17 19:42:00,2024-05-17 21:41:00,resolved,4,50,AGT048
TKT100300,ORD491296,CUST0405,DRV164,REST053,food,cold,email,2024-12-17 11:33:00,2024-12-17 12:39:00,resolved,4,100,AGT089
TKT100301,ORD455275,CUST0249,DRV087,REST094,payment,overcharged,email,2024-07-31 08:32:00,2024-07-31 11:24:00,resolved,1,50,AGT068
TKT100302,ORD447357,CUST0135,DRV160,REST084,food,wrong_item,in_app,2024-06-30 09:20:00,2024-06-30 11:41:00,resolved,1,50,AGT026
TKT100303,ORD441959,CUST0481,DRV159,REST062,delivery,late,in_app,2024-06-08 20:22:00,2024-06-08 22:02:00,resolved,2,0,AGT042
TKT100304,ORD403434,CUST0213,DRV104,REST049,delivery,not_delivered,email,2024-01-12 16:16:00,2024-01-12 18:58:00,resolved,5,100,AGT029
TKT100305,ORD421763,CUST0021,DRV170,REST093,food,wrong_item,email,2024-03-23 06:08:00,2024-03-23 08:19:00,resolved,5,50,AGT026
TKT100306,ORD427583,CUST0291,DRV137,REST006,payment,refund,in_app,2024-04-14 00:31:00,2024-04-14 01:32:00,resolved,4,0,AGT091
TKT100307,ORD484947,CUST0367,DRV166,REST100,rider,no_mask,email,2024-11-23 13:07:00,2024-11-23 13:19:00,resolved,4,50,AGT055
TKT100308,ORD485808,CUST0417,DRV108,REST098,payment,refund,in_app,2024-11-26 07:05:00,2024-11-26 09:24:00,resolved,3,100,AGT039
TKT100309,ORD467756,CUST0026,DRV188,REST031,payment,overcharged,call,2024-09-16 05:14:00,2024-09-16 06:28:00,resolved,1,0,AGT020
TKT100310,ORD402107,CUST0244,DRV094,REST075,food,cold,in_app,2024-01-08 07:44:00,2024-01-08 08:52:00,resolved,4,100,AGT020
TKT100311,ORD459060,CUST0049,DRV028,REST031,delivery,late,email,2024-08-13 23:55:00,2024-08-14 02:13:00,resolved,4,0,AGT056
TKT100312,ORD457143,CUST0048,DRV196,REST002,rider,no_mask,call,2024-08-06 17:06:00,2024-08-06 17:46:00,resolved,4,50,AGT057
TKT100313,ORD453556,CUST0140,DRV039,REST022,rider,no_mask,call,2024-07-24 09:19:00,2024-07-24 11:02:00,resolved,5,50,AGT011
TKT100314,ORD470415,CUST0059,DRV113,REST007,food,cold,email,2024-09-28 00:54:00,2024-09-28 02:40:00,resolved,2,0,AGT022
TKT100315,ORD493824,CUST0083,DRV193,REST031,rider,rude,in_app,2024-12-28 01:17:00,2024-12-28 03:55:00,resolved,1,50,AGT010
TKT100316,ORD406559,CUST0480,DRV150,REST036,delivery,not_delivered,email,2024-01-25 07:04:00,2024-01-25 09:26:00,resolved,2,100,AGT098
TKT100317,ORD436887,CUST0371,DRV089,REST027,delivery,not_delivered,email,2024-05-19 07:31:00,2024-05-19 09:49:00,resolved,3,0,AGT052
TKT100318,ORD482482,CUST0337,DRV049,REST039,payment,overcharged,in_app,2024-11-12 13:14:00,2024-11-12 15:56:00,resolved,3,100,AGT067
TKT100319,ORD423342,CUST0418,DRV164,REST082,delivery,not_delivered,email,2024-03-30 04:54:00,2024-03-30 05:50:00,resolved,4,0,AGT046
TKT100320,ORD440554,CUST0486,DRV148,REST028,rider,no_mask,in_app,2024-06-04 07:48:00,2024-06-04 09:54:00,resolved,1,100,AGT055
TKT100321,ORD469829,CUST0042,DRV064,REST091,delivery,late,email,2024-09-25 05:06:00,2024-09-25 07:18:00,resolved,1,50,AGT080
TKT100322,ORD429609,CUST0383,DRV195,REST043,delivery,not_delivered,call,2024-04-22 09:10:00,2024-04-22 11:58:00,resolved,1,0,AGT095
TKT100323,ORD485355,CUST0220,DRV164,REST010,delivery,late,call,2024-11-25 07:23:00,2024-11-25 10:09:00,resolved,2,0,AGT061
TKT100324,ORD473478,CUST0496,DRV125,REST075,payment,overcharged,call,2024-10-08 14:11:00,2024-10-08 15:03:00,resolved,1,100,AGT039
TKT100325,ORD438127,CUST0263,DRV060,REST062,food,cold,email,2024-05-26 00:56:00,2024-05-26 02:04:00,resolved,3,50,AGT013
TKT100326,ORD474322,CUST0226,DRV116,REST074,rider,rude,in_app,2024-10-11 13:16:00,2024-10-11 14:34:00,resolved,5,100,AGT003
TKT100327,ORD428052,CUST0117,DRV081,REST025,delivery,not_delivered,call,2024-04-15 12:01:00,2024-04-15 13:41:00,resolved,1,50,AGT082
TKT100328,ORD427872,CUST0393,DRV199,REST097,payment,overcharged,call,2024-04-14 03:37:00,2024-04-14 04:49:00,resolved,1,100,AGT065
TKT100329,ORD459554,CUST0472,DRV116,REST012,delivery,late,in_app,2024-08-15 03:56:00,2024-08-15 05:42:00,resolved,3,50,AGT027
TKT100330,ORD427047,CUST0102,DRV177,REST089,food,cold,email,2024-04-11 10:17:00,2024-04-11 12:42:00,resolved,1,100,AGT044
TKT100331,ORD477957,CUST0023,DRV051,REST093,food,cold,email,2024-10-28 19:26:00,2024-10-28 20:17:00,resolved,4,0,AGT029
TKT100332,ORD400070,CUST0381,DRV133,REST024,delivery,late,in_app,2024-01-02 00:03:00,2024-01-02 01:46:00,resolved,3,0,AGT024
TKT100333,ORD415041,CUST0264,DRV187,REST078,payment,refund,call,2024-02-27 23:26:00,2024-02-28 00:45:00,resolved,3,100,AGT070
TKT100334,ORD458839,CUST0332,DRV039,REST027,rider,rude,in_app,2024-08-12 12:19:00,2024-08-12 13:47:00,resolved,1,100,AGT049
TKT100335,ORD471248,CUST0248,DRV054,REST095,delivery,late,email,2024-10-01 09:48:00,2024-10-01 11:03:00,resolved,4,100,AGT093
TKT100336,ORD491509,CUST0138,DRV176,REST027,food,cold,call,2024-12-18 05:40:00,2024-12-18 07:01:00,resolved,2,100,AGT003
TKT100337,ORD437178,CUST0196,DRV051,REST009,delivery,not_delivered,in_app,2024-05-21 11:36:00,2024-05-21 12:50:00,resolved,4,50,AGT065
TKT100338,ORD460433,CUST0328,DRV147,REST012,payment,refund,in_app,2024-08-19 10:27:00,2024-08-19 10:48:00,resolved,2,100,AGT015
TKT100339,ORD484887,CUST0199,DRV002,REST064,payment,refund,email,2024-11-23 15:55:00,2024-11-23 16:29:00,resolved,4,50,AGT061
TKT100340,ORD457360,CUST0311,DRV120,REST066,food,cold,email,2024-08-07 10:03:00,2024-08-07 12:32:00,resolved,4,0,AGT025
TKT100341,ORD479962,CUST0273,DRV097,REST077,rider,no_mask,email,2024-11-03 17:42:00,2024-11-03 20:30:00,resolved,3,0,AGT041
TKT100342,ORD440689,CUST0202,DRV180,REST093,food,wrong_item,call,2024-06-04 04:03:00,2024-06-04 04:45:00,resolved,2,50,AGT025
TKT100343,ORD481366,CUST0415,DRV154,REST071,food,cold,in_app,2024-11-08 10:08:00,2024-11-08 10:19:00,resolved,4,0,AGT031
TKT100344,ORD459309,CUST0358,DRV022,REST042,payment,refund,in_app,2024-08-14 19:31:00,2024-08-14 19:41:00,resolved,1,0,AGT001
TKT100345,ORD488750,CUST0487,DRV024,REST085,delivery,late,call,2024-12-07 18:48:00,2024-12-07 20:41:00,resolved,5,50,AGT052
TKT100346,ORD474844,CUST0320,DRV058,REST022,payment,overcharged,call,2024-10-13 07:38:00,2024-10-13 07:54:00,resolved,1,100,AGT007
TKT100347,ORD476825,CUST0380,DRV067,REST032,payment,refund,email,2024-10-23 04:01:00,2024-10-23 06:03:00,resolved,1,0,AGT059
TKT100348,ORD427012,CUST0034,DRV065,REST024,payment,refund,in_app,2024-04-11 03:58:00,2024-04-11 04:54:00,resolved,1,0,AGT088
TKT100349,ORD459152,CUST0422,DRV187,REST073,rider,rude,email,2024-08-13 03:37:00,2024-08-13 05:14:00,resolved,1,50,AGT004
TKT100350,ORD478096,CUST0023,DRV051,REST040,food,wrong_item,call,2024-10-28 01:47:00,2024-10-28 04:01:00,resolved,4,0,AGT044
TKT100351,ORD463162,CUST0255,DRV102,REST099,delivery,late,in_app,2024-08-31 07:14:00,2024-08-31 08:52:00,resolved,2,0,AGT033
TKT100352,ORD444834,CUST0114,DRV058,REST024,payment,overcharged,in_app,2024-06-19 04:10:00,2024-06-19 04:31:00,resolved,4,50,AGT044
TKT100353,ORD488608,CUST0424,DRV053,REST054,food,cold,email,2024-12-06 01:49:00,2024-12-06 04:18:00,resolved,1,100,AGT083
TKT100354,ORD443493,CUST0424,DRV169,REST007,rider,rude,call,2024-06-13 07:41:00,2024-06-13 08:45:00,resolved,2,100,AGT089
