log_id,ticket_id,status,status_datetime,agent_id
474,TKT100236,resolved,2024-09-07 23:31:00,AGT027
475,TKT100237,opened,2024-02-12 12:28:00,AGT026
476,TKT100237,resolved,2024-02-12 12:42:00,AGT026
477,TKT100238,opened,2024-02-08 18:21:00,AGT005
478,TKT100238,resolved,2024-02-08 19:24:00,AGT005
479,TKT100239,opened,2024-01-31 08:48:00,AGT008
480,TKT100239,resolved,2024-01-31 10:14:00,AGT008
481,TKT100240,opened,2024-11-03 03:32:00,AGT028
482,TKT100240,resolved,2024-11-03 05:18:00,AGT028
483,TKT100241,opened,2024-05-11 05:29:00,AGT054
484,TKT100241,resolved,2024-05-11 07:42:00,AGT054
485,TKT100242,opened,2024-10-06 17:11:00,AGT002
486,TKT100242,resolved,2024-10-06 19:12:00,AGT002
487,TKT100243,opened,2024-07-11 12:53:00,AGT039
488,TKT100243,resolved,2024-07-11 13:23:00,AGT039
489,TKT100244,opened,2024-06-09 11:35:00,AGT033
490,TKT100244,resolved,2024-06-09 11:54:00,AGT033
491,TKT100245,opened,2024-02-27 23:48:00,AGT045
492,TKT100245,resolved,2024-02-28 00:50:00,AGT045
493,TKT100246,opened,2024-10-14 09:27:00,AGT018
494,TKT100246,resolved,2024-10-14 10:52:00,AGT018
495,TKT100247,opened,2024-04-18 19:43:00,AGT054
496,TKT100247,resolved,2024-04-18 22:14:00,AGT054
497,TKT100248,opened,2024-04-20 17:13:00,AGT005
498,TKT100248,resolved,2024-04-20 17:48:00,AGT005
499,TKT100249,opened,2024-04-11 05:27:00,AGT016
500,TKT100249,resolved,2024-04-11 08:08:00,AGT016
501,TKT100250,opened,2024-11-11 21:10:00,AGT080
502,TKT100250,resolved,2024-11-11 22:35:00,AGT080
503,TKT100251,opened,2024-11-03 06:03:00,AGT039
504,TKT100251,resolved,2024-11-03 08:27:00,AGT039
505,TKT100252,opened,2024-07-04 19:14:00,AGT028
506,TKT100252,resolved,2024-07-04 21:13:00,AGT028
507,TKT100253,opened,2024-06-13 04:54:00,AGT058
508,TKT100253,resolved,2024-06-13 05:17:00,AGT058
509,TKT100254,opened,2024-11-28 12:13:00,AGT006
510,TKT100254,resolved,2024-11-28 13:10:00,AGT006
511,TKT100255,opened,2024-07-31 22:12:00,AGT088
512,TKT100255,resolved,2024-07-31 23:57:00,AGT088
513,TKT100256,opened,2024-09-11 12:11:00,AGT097
514,TKT100256,resolved,2024-09-11 14:19:00,AGT097
515,TKT100257,opened,2024-09-20 02:51:00,AGT079
516,TKT100257,resolved,2024-09-20 03:49:00,AGT079
517,TKT100258,opened,2024-07-05 18:07:00,AGT037
518,TKT100258,resolved,2024-07-05 19:38:00,AGT037
519,TKT100259,opened,2024-06-21 02:12:00,AGT050
520,TKT100259,resolved,2024-06-21 05:05:00,AGT050
521,TKT100260,opened,2024-10-10 10:50:00,AGT037
522,TKT100260,resolved,2024-10-10 13:06:00,AGT037
523,TKT100261,opened,2024-05-11 12:55:00,AGT057
524,TKT100261,resolved,2024-05-11 15:23:00,AGT057
525,TKT100262,opened,2024-06-07 01:58:00,AGT083
526,TKT100262,resolved,2024-06-07 04:11:00,AGT083
527,TKT100263,opened,2024-11-13 20:20:00,AGT047
528,TKT100263,resolved,2024-11-13 20:34:00,AGT047
529,TKT100264,opened,2024-02-17 08:44:00,AGT018
530,TKT100264,resolved,2024-02-17 09:46:00,AGT018
531,TKT100265,opened,2024-04-01 17:20:00,AGT006
532,TKT100265,resolved,2024-04-01 19:37:00,AGT006
533,TKT100266,opened,2024-08-02 15:02:00,AGT083
534,TKT100266,resolved,2024-08-02 15:32:00,AGT083
535,TKT100267,opened,2024-09-03 05:29:00,AGT038
536,TKT100267,resolved,2024-09-03 07:07:00,AGT038
537,TKT100268,opened,2024-09-28 03:43:00,AGT031
538,TKT100268,resolved,2024-09-28 04:57:00,AGT031
539,TKT100269,opened,2024-04-23 19:21:00,AGT048
540,TKT100269,resolved,2024-04-23 21:00:00,AGT048
541,TKT100270,opened,2024-08-02 21:09:00,AGT013
542,TKT100270,resolved,2024-08-02 22:37:00,AGT013
543,TKT100271,opened,2024-07-16 12:58:00,AGT064
544,TKT100271,resolved,2024-07-16 13:21:00,AGT064
545,TKT100272,opened,2024-05-05 01:37:00,AGT084
546,TKT100272,resolved,2024-05-05 02:09:00,AGT084
547,TKT100273,opened,2024-03-30 12:37:00,AGT016
548,TKT100273,resolved,2024-03-30 15:21:00,AGT016
549,TKT100274,opened,2024-04-27 01:56:00,AGT017
550,TKT100274,resolved,2024-04-27 02:18:00,AGT017
551,TKT100275,opened,2024-01-09 11:32:00,AGT068
552,TKT100275,resolved,2024-01-09 12:43:00,AGT068
553,TKT100276,opened,2024-01-05 07:51:00,AGT065
554,TKT100276,resolved,2024-01-05 09:05:00,AGT065
555,TKT100277,opened,2024-08-01 09:07:00,AGT025
556,TKT100277,resolved,2024-08-01 11:03:00,AGT025
557,TKT100278,opened,2024-12-05 19:47:00,AGT034
558,TKT100278,resolved,2024-12-05 21:27:00,AGT034
559,TKT100279,opened,2024-02-09 04:41:00,AGT022
560,TKT100279,resolved,2024-02-09 06:07:00,AGT022
561,TKT100280,opened,2024-04-17 19:30:00,AGT057
562,TKT100280,resolved,2024-04-17 20:29:00,AGT057
563,TKT100281,opened,2024-03-07 12:57:00,AGT065
564,TKT100281,resolved,2024-03-07 15:02:00,AGT065
565,TKT100282,opened,2024-09-22 12:01:00,AGT078
566,TKT100282,resolved,2024-09-22 12:43:00,AGT078
567,TKT100283,opened,2024-12-30 03:41:00,AGT097
568,TKT100283,resolved,2024-12-30 06:07:00,AGT097
569,TKT100284,opened,2024-08-16 00:25:00,AGT023
570,TKT100284,resolved,2024-08-16 00:42:00,AGT023
571,TKT100285,opened,2024-05-07 18:16:00,AGT049
572,TKT100285,resolved,2024-05-07 19:33:00,AGT049
573,TKT100286,opened,2024-03-09 13:01:00,AGT049
574,TKT100286,resolved,2024-03-09 15:57:00,AGT049
575,TKT100287,opened,2024-09-13 02:17:00,AGT057
576,TKT100287,resolved,2024-09-13 02:47:00,AGT057
577,TKT100288,opened,2024-08-09 20:11:00,AGT009
578,TKT100288,resolved,2024-08-09 22:26:00,AGT009
579,TKT100289,opened,2024-08-01 18:58:00,AGT085
580,TKT100289,resolved,2024-08-01 21:12:00,AGT085
581,TKT100290,opened,2024-03-04 14:04:00,AGT098
582,TKT100290,resolved,2024-03-04 16:45:00,AGT098
583,TKT100291,opened,2024-04-07 08:18:00,AGT008
584,TKT100291,resolved,2024-04-07 11:14:00,AGT008
585,TKT100292,opened,2024-09-29 11:05:00,AGT041
586,TKT100292,resolved,2024-09-29 13:14:00,AGT041
587,TKT100293,opened,2024-08-13 16:41:00,AGT006
588,TKT100293,resolved,2024-08-13 18:43:00,AGT006
589,TKT100294,opened,2024-01-10 15:22:00,AGT012
590,TKT100294,resolved,2024-01-10 17:22:00,AGT012
591,TKT100295,opened,2024-12-09 09:04:00,AGT014
592,TKT100295,resolved,2024-12-09 10:26:00,AGT014
593,TKT100296,opened,2024-12-24 12:06:00,AGT027
594,TKT100296,resolved,2024-12-24 14:15:00,AGT027
595,TKT100297,opened,2024-09-18 07:08:00,AGT090
596,TKT100297,resolved,2024-09-18 07:32:00,AGT090
597,TKT100298,opened,2024-10-12 11:51:00,AGT059
598,TKT100298,resolved,2024-10-12 12:57:00,AGT059
599,TKT100299,opened,2024-05-17 19:42:00,AGT048
600,TKT100299,resolved,2024-05-17 21:41:00,AGT048
601,TKT100300,opened,2024-12-17 11:33:00,AGT089
602,TKT100300,resolved,2024-12-17 12:39:00,AGT089
603,TKT100301,opened,2024-07-31 08:32:00,AGT068
604,TKT100301,resolved,2024-07-31 11:24:00,AGT068
605,TKT100302,opened,2024-06-30 09:20:00,AGT026
606,TKT100302,resolved,2024-06-30 11:41:00,AGT026
607,TKT100303,opened,2024-06-08 20:22:00,AGT042
608,TKT100303,resolved,2024-06-08 22:02:00,AGT042
609,TKT100304,opened,2024-01-12 16:16:00,AGT029
610,TKT100304,resolved,2024-01-12 18:58:00,AGT029
611,TKT100305,opened,2024-03-23 06:08:00,AGT026
612,TKT100305,resolved,2024-03-23 08:19:00,AGT026
613,TKT100306,opened,2024-04-14 00:31:00,AGT091
614,TKT100306,resolved,2024-04-14 01:32:00,AGT091
615,TKT100307,opened,2024-11-23 13:07:00,AGT055
616,TKT100307,resolved,2024-11-23 13:19:00,AGT055
617,TKT100308,opened,2024-11-26 07:05:00,AGT039
618,TKT100308,resolved,2024-11-26 09:24:00,AGT039
619,TKT100309,opened,2024-09-16 05:14:00,AGT020
620,TKT100309,resolved,2024-09-16 06:28:00,AGT020
621,TKT100310,opened,2024-01-08 07:44:00,AGT020
622,TKT100310,resolved,2024-01-08 08:52:00,AGT020
623,TKT100311,opened,2024-08-13 23:55:00,AGT056
624,TKT100311,resolved,2024-08-14 02:13:00,AGT056
625,TKT100312,opened,2024-08-06 17:06:00,AGT057
626,TKT100312,resolved,2024-08-06 17:46:00,AGT057
627,TKT100313,opened,2024-07-24 09:19:00,AGT011
628,TKT100313,resolved,2024-07-24 11:02:00,AGT011
629,TKT100314,opened,2024-09-28 00:54:00,AGT022
630,TKT100314,resolved,2024-09-28 02:40:00,AGT022
631,TKT100315,opened,2024-12-28 01:17:00,AGT010
632,TKT100315,resolved,2024-12-28 03:55:00,AGT010
633,TKT100316,opened,2024-01-25 07:04:00,AGT098
634,TKT100316,resolved,2024-01-25 09:26:00,AGT098
635,TKT100317,opened,2024-05-19 07:31:00,AGT052
636,TKT100317,resolved,2024-05-19 09:49:00,AGT052
637,TKT100318,opened,2024-11-12 13:14:00,AGT067
638,TKT100318,resolved,2024-11-12 15:56:00,AGT067
639,TKT100319,opened,2024-03-30 04:54:00,AGT046
640,TKT100319,resolved,2024-03-30 05:50:00,AGT046
641,TKT100320,opened,2024-06-04 07:48:00,AGT055
642,TKT100320,resolved,2024-06-04 09:54:00,AGT055
643,TKT100321,opened,2024-09-25 05:06:00,AGT080
644,TKT100321,resolved,2024-09-25 07:18:00,AGT080
645,TKT100322,opened,2024-04-22 09:10:00,AGT095
646,TKT100322,resolved,2024-04-22 11:58:00,AGT095
647,TKT100323,opened,2024-11-25 07:23:00,AGT061
648,TKT100323,resolved,2024-11-25 10:09:00,AGT061
649,TKT100324,opened,2024-10-08 14:11:00,AGT039
650,TKT100324,resolved,2024-10-08 15:03:00,AGT039
651,TKT100325,opened,2024-05-26 00:56:00,AGT013
652,TKT100325,resolved,2024-05-26 02:04:00,AGT013
653,TKT100326,opened,2024-10-11 13:16:00,AGT003
654,TKT100326,resolved,2024-10-11 14:34:00,AGT003
655,TKT100327,opened,2024-04-15 12:01:00,AGT082
656,TKT100327,resolved,2024-04-15 13:41:00,AGT082
657,TKT100328,opened,2024-04-14 03:37:00,AGT065
658,TKT100328,resolved,2024-04-14 04:49:00,AGT065
659,TKT100329,opened,2024-08-15 03:56:00,AGT027
660,TKT100329,resolved,2024-08-15 05:42:00,AGT027
661,TKT100330,opened,2024-04-11 10:17:00,AGT044
662,TKT100330,resolved,2024-04-11 12:42:00,AGT044
663,TKT100331,opened,2024-10-28 19:26:00,AGT029
664,TKT100331,resolved,2024-10-28 20:17:00,AGT029
665,TKT100332,opened,2024-01-02 00:03:00,AGT024
666,TKT100332,resolved,2024-01-02 01:46:00,AGT024
667,TKT100333,opened,2024-02-27 23:26:00,AGT070
668,TKT100333,resolved,2024-02-28 00:45:00,AGT070
669,TKT100334,opened,2024-08-12 12:19:00,AGT049
670,TKT100334,resolved,2024-08-12 13:47:00,AGT049
671,TKT100335,opened,2024-10-01 09:48:00,AGT093
672,TKT100335,resolved,2024-10-01 11:03:00,AGT093
673,TKT100336,opened,2024-12-18 05:40:00,AGT003
674,TKT100336,resolved,2024-12-18 07:01:00,AGT003
675,TKT100337,opened,2024-05-21 11:36:00,AGT065
676,TKT100337,resolved,2024-05-21 12:50:00,AGT065
677,TKT100338,opened,2024-08-19 10:27:00,AGT015
678,TKT100338,resolved,2024-08-19 10:48:00,AGT015
679,TKT100339,opened,2024-11-23 15:55:00,AGT061
680,TKT100339,resolved,2024-11-23 16:29:00,AGT061
681,TKT100340,opened,2024-08-07 10:03:00,AGT025
682,TKT100340,resolved,2024-08-07 12:32:00,AGT025
683,TKT100341,opened,2024-11-03 17:42:00,AGT041
684,TKT100341,resolved,2024-11-03 20:30:00,AGT041
685,TKT100342,opened,2024-06-04 04:03:00,AGT025
686,TKT100342,resolved,2024-06-04 04:45:00,AGT025
687,TKT100343,opened,2024-11-08 10:08:00,AGT031
688,TKT100343,resolved,2024-11-08 10:19:00,AGT031
689,TKT100344,opened,2024-08-14 19:31:00,AGT001
690,TKT100344,resolved,2024-08-14 19:41:00,AGT001
691,TKT100345,opened,2024-12-07 18:48:00,AGT052
692,TKT100345,resolved,2024-12-07 20:41:00,AGT052
693,TKT100346,opened,2024-10-13 07:38:00,AGT007
694,TKT100346,resolved,2024-10-13 07:54:00,AGT007
695,TKT100347,opened,2024-10-23 04:01:00,AGT059
696,TKT100347,resolved,2024-10-23 06:03:00,AGT059
697,TKT100348,opened,2024-04-11 03:58:00,AGT088
698,TKT100348,resolved,2024-04-11 04:54:00,AGT088
699,TKT100349,opened,2024-08-13 03:37:00,AGT004
700,TKT100349,resolved,2024-08-13 05:14:00,AGT004
701,TKT100350,opened,2024-10-28 01:47:00,AGT044
702,TKT100350,resolved,2024-10-28 04:01:00,AGT044
703,TKT100351,opened,2024-08-31 07:14:00,AGT033
704,TKT100351,resolved,2024-08-31 08:52:00,AGT033
705,TKT100352,opened,2024-06-19 04:10:00,AGT044
706,TKT100352,resolved,2024-06-19 04:31:00,AGT044
707,TKT100353,opened,2024-12-06 01:49:00,AGT083
708,TKT100353,resolved,2024-12-06 04:18:00,AGT083
709,TKT100354,opened,2024-06-13 07:41:00,AGT089
710,TKT100354,resolved,2024-06-13 08:45:00,AGT089
711,TKT100355,opened,2024-01-11 05:52:00,AGT062
712,TKT100355,resolved,2024-01-11 07:54:00,AGT062
713,TKT100356,opened,2024-04-05 21:24:00,AGT019
714,TKT100356,resolved,2024-04-05 23:43:00,AGT019
715,TKT100357,opened,2024-06-15 00:02:00,AGT019
716,TKT100357,resolved,2024-06-15 02:07:00,AGT019
717,TKT100358,opened,2024-04-05 09:08:00,AGT001
718,TKT100358,resolved,2024-04-05 09:25:00,AGT001
719,TKT100359,opened,2024-01-28 07:27:00,AGT018
720,TKT100359,resolved,2024-01-28 08:48:00,AGT018
721,TKT100360,opened,2024-06-02 00:54:00,AGT037
722,TKT100360,resolved,2024-06-02 03:02:00,AGT037
723,TKT100361,opened,2024-06-25 02:12:00,AGT020
724,TKT100361,resolved,2024-06-25 03:07:00,AGT020
725,TKT100362,opened,2024-02-18 17:37:00,AGT041
726,TKT100362,resolved,2024-02-18 19:23:00,AGT041
727,TKT100363,opened,2024-09-12 22:36:00,AGT066
728,TKT100363,resolved,2024-09-13 00:36:00,AGT066
729,TKT100364,opened,2024-07-12 08:45:00,AGT017
730,TKT100364,resolved,2024-07-12 09:16:00,AGT017
731,TKT100365,opened,2024-02-13 14:12:00,AGT007
732,TKT100365,resolved,2024-02-13 16:43:00,AGT007
733,TKT100366,opened,2024-02-05 06:28:00,AGT096
734,TKT100366,resolved,2024-02-05 07:48:00,AGT096
735,TKT100367,opened,2024-07-06 16:19:00,AGT035
736,TKT100367,resolved,2024-07-06 19:18:00,AGT035
737,TKT100368,opened,2024-07-07 12:42:00,AGT011
738,TKT100368,resolved,2024-07-07 13:05:00,AGT011
739,TKT100369,opened,2024-11-10 08:38:00,AGT008
740,TKT100369,resolved,2024-11-10 09:58:00,AGT008
741,TKT100370,opened,2024-06-28 09:56:00,AGT028
742,TKT100370,resolved,2024-06-28 10:12:00,AGT028
743,TKT100371,opened,2024-03-20 14:42:00,AGT016
744,TKT100371,resolved,2024-03-20 17:03:00,AGT016
745,TKT100372,opened,2024-10-25 04:34:00,AGT034
746,TKT100372,resolved,2024-10-25 06:45:00,AGT034
747,TKT100373,opened,2024-09-05 23:25:00,AGT025
748,TKT100373,resolved,2024-09-06 02:21:00,AGT025
749,TKT100374,opened,2024-03-28 05:33:00,AGT005
750,TKT100374,resolved,2024-03-28 06:31:00,AGT005
751,TKT100375,opened,2024-03-23 19:12:00,AGT022
752,TKT100375,resolved,2024-03-23 22:12:00,AGT022
753,TKT100376,opened,2024-05-28 14:26:00,AGT095
754,TKT100376,resolved,2024-05-28 15:13:00,AGT095
755,TKT100377,opened,2024-05-08 17:34:00,AGT064
756,TKT100377,resolved,2024-05-08 18:23:00,AGT064
757,TKT100378,opened,2024-08-07 23:11:00,AGT015
758,TKT100378,resolved,2024-08-08 01:57:00,AGT015
759,TKT100379,opened,2024-03-23 04:12:00,AGT081
760,TKT100379,resolved,2024-03-23 06:31:00,AGT081
761,TKT100380,opened,2024-01-05 20:27:00,AGT021
762,TKT100380,resolved,2024-01-05 21:05:00,AGT021
763,TKT100381,opened,2024-09-07 19:23:00,AGT003
764,TKT100381,resolved,2024-09-07 21:40:00,AGT003
765,TKT100382,opened,2024-06-29 22:59:00,AGT066
766,TKT100382,resolved,2024-06-30 00:48:00,AGT066
767,TKT100383,opened,2024-03-20 22:27:00,AGT017
768,TKT100383,resolved,2024-03-20 23:07:00,AGT017
769,TKT100384,opened,2024-02-03 18:26:00,AGT095
770,TKT100384,resolved,2024-02-03 20:53:00,AGT095
771,TKT100385,opened,2024-11-14 09:08:00,AGT009
772,TKT100385,resolved,2024-11-14 11:30:00,AGT009
773,TKT100386,opened,2024-08-01 22:38:00,AGT065
774,TKT100386,resolved,2024-08-02 01:31:00,AGT065
775,TKT100387,opened,2024-04-05 03:05:00,AGT084
776,TKT100387,resolved,2024-04-05 03:31:00,AGT084
777,TKT100388,opened,2024-04-30 16:52:00,AGT092
778,TKT100388,resolved,2024-04-30 18:55:00,AGT092
779,TKT100389,opened,2024-04-01 14:35:00,AGT004
780,TKT100389,resolved,2024-04-01 14:55:00,AGT004
781,TKT100390,opened,2024-12-02 05:32:00,AGT025
782,TKT100390,resolved,2024-12-02 08:28:00,AGT025
783,TKT100391,opened,2024-03-11 08:39:00,AGT070
784,TKT100391,resolved,2024-03-11 10:54:00,AGT070
785,TKT100392,opened,2024-03-30 15:50:00,AGT025
786,TKT100392,resolved,2024-03-30 16:23:00,AGT025
787,TKT100393,opened,2024-11-23 12:03:00,AGT018
788,TKT100393,resolved,2024-11-23 13:29:00,AGT018
789,TKT100394,opened,2024-03-24 19:34:00,AGT025
790,TKT100394,resolved,2024-03-24 20:29:00,AGT025
791,TKT100395,opened,2024-11-07 18:38:00,AGT062
792,TKT100395,resolved,2024-11-07 21:01:00,AGT062
793,TKT100396,opened,2024-05-29 22:32:00,AGT010
794,TKT100396,resolved,2024-05-30 00:11:00,AGT010
795,TKT100397,opened,2024-07-11 16:49:00,AGT005
796,TKT100397,resolved,2024-07-11 17:00:00,AGT005
797,TKT100398,opened,2024-06-23 02:12:00,AGT059
798,TKT100398,resolved,2024-06-23 04:22:00,AGT059
799,TKT100399,opened,2024-10-16 08:47:00,AGT068
800,TKT100399,resolved,2024-10-16 09:56:00,AGT068
801,TKT100400,opened,2024-11-08 00:58:00,AGT022
802,TKT100400,resolved,2024-11-08 03:19:00,AGT022
803,TKT100401,opened,2024-09-01 04:51:00,AGT043
804,TKT100401,resolved,2024-09-01 06:02:00,AGT043
805,TKT100402,opened,2024-09-01 00:32:00,AGT022
806,TKT100402,resolved,2024-09-01 02:13:00,AGT022
807,TKT100403,opened,2024-03-16 07:06:00,AGT093
808,TKT100403,resolved,2024-03-16 08:15:00,AGT093
809,TKT100404,opened,2024-01-31 15:24:00,AGT087
810,TKT100404,resolved,2024-01-31 17:16:00,AGT087
811,TKT100405,opened,2024-05-28 10:46:00,AGT062
812,TKT100405,resolved,2024-05-28 13:46:00,AGT062
813,TKT100406,opened,2024-03-29 05:59:00,AGT010
814,TKT100406,resolved,2024-03-29 06:51:00,AGT010
815,TKT100407,opened,2024-02-05 20:50:00,AGT031
816,TKT100407,resolved,2024-02-05 21:39:00,AGT031
817,TKT100408,opened,2024-11-26 21:36:00,AGT065
818,TKT100408,resolved,2024-11-26 22:43:00,AGT065
819,TKT100409,opened,2024-09-10 10:43:00,AGT077
820,TKT100409,resolved,2024-09-10 11:14:00,AGT077
821,TKT100410,opened,2024-11-01 14:47:00,AGT089
822,TKT100410,resolved,2024-11-01 15:08:00,AGT089
823,TKT100411,opened,2024-09-13 22:15:00,AGT020
824,TKT100411,resolved,2024-09-14 01:15:00,AGT020
825,TKT100412,opened,2024-05-02 15:54:00,AGT057
826,TKT100412,resolved,2024-05-02 18:18:00,AGT057
827,TKT100413,opened,2024-05-14 12:16:00,AGT077
828,TKT100413,resolved,2024-05-14 14:35:00,AGT077
829,TKT100414,opened,2024-07-10 01:48:00,AGT076
830,TKT100414,resolved,2024-07-10 03:53:00,AGT076
831,TKT100415,opened,2024-06-07 05:08:00,AGT005
832,TKT100415,resolved,2024-06-07 05:23:00,AGT005
833,TKT100416,opened,2024-03-30 03:35:00,AGT044
834,TKT100416,resolved,2024-03-30 05:56:00,AGT044
835,TKT100417,opened,2024-06-25 19:01:00,AGT035
836,TKT100417,resolved,2024-06-25 21:20:00,AGT035
837,TKT100418,opened,2024-06-11 09:33:00,AGT079
838,TKT100418,resolved,2024-06-11 10:16:00,AGT079
839,TKT100419,opened,2024-06-12 06:35:00,AGT071
840,TKT100419,resolved,2024-06-12 07:16:00,AGT071
841,TKT100420,opened,2024-07-07 13:47:00,AGT031
842,TKT100420,resolved,2024-07-07 16:21:00,AGT031
843,TKT100421,opened,2024-09-05 07:16:00,AGT099
844,TKT100421,resolved,2024-09-05 09:46:00,AGT099
845,TKT100422,opened,2024-10-22 09:35:00,AGT068
846,TKT100422,resolved,2024-10-22 12:16:00,AGT068
847,TKT100423,opened,2024-05-12 09:19:00,AGT023
848,TKT100423,resolved,2024-05-12 10:52:00,AGT023
849,TKT100424,opened,2024-09-16 13:23:00,AGT074
850,TKT100424,resolved,2024-09-16 13:39:00,AGT074
851,TKT100425,opened,2024-07-17 11:37:00,AGT002
852,TKT100425,resolved,2024-07-17 12:02:00,AGT002
853,TKT100426,opened,2024-11-13 22:10:00,AGT097
854,TKT100426,resolved,2024-11-13 22:40:00,AGT097
855,TKT100427,opened,2024-06-09 15:40:00,AGT079
856,TKT100427,resolved,2024-06-09 17:09:00,AGT079
857,TKT100428,opened,2024-08-14 22:23:00,AGT012
858,TKT100428,resolved,2024-08-14 23:10:00,AGT012
859,TKT100429,opened,2024-03-01 16:57:00,AGT028
860,TKT100429,resolved,2024-03-01 17:56:00,AGT028
861,TKT100430,opened,2024-07-14 05:27:00,AGT001
862,TKT100430,resolved,2024-07-14 06:08:00,AGT001
863,TKT100431,opened,2024-05-26 23:02:00,AGT005
864,TKT100431,resolved,2024-05-27 00:52:00,AGT005
865,TKT100432,opened,2024-08-13 21:34:00,AGT059
866,TKT100432,resolved,2024-08-13 23:52:00,AGT059
867,TKT100433,opened,2024-10-28 10:59:00,AGT066
868,TKT100433,resolved,2024-10-28 13:38:00,AGT066
869,TKT100434,opened,2024-05-08 04:20:00,AGT069
870,TKT100434,resolved,2024-05-08 06:28:00,AGT069
871,TKT100435,opened,2024-04-25 13:37:00,AGT033
872,TKT100435,resolved,2024-04-25 16:08:00,AGT033
873,TKT100436,opened,2024-02-07 10:46:00,AGT082
874,TKT100436,resolved,2024-02-07 12:57:00,AGT082
875,TKT100437,opened,2024-05-01 11:00:00,AGT051
876,TKT100437,resolved,2024-05-01 12:23:00,AGT051
877,TKT100438,opened,2024-02-20 02:04:00,AGT036
878,TKT100438,resolved,2024-02-20 02:39:00,AGT036
879,TKT100439,opened,2024-02-07 09:57:00,AGT073
880,TKT100439,resolved,2024-02-07 10:10:00,AGT073
881,TKT100440,opened,2024-08-21 15:14:00,AGT009
882,TKT100440,resolved,2024-08-21 17:36:00,AGT009
883,TKT100441,opened,2024-11-08 18:25:00,AGT013
884,TKT100441,resolved,2024-11-08 19:34:00,AGT013
885,TKT100442,opened,2024-05-06 14:48:00,AGT075
886,TKT100442,resolved,2024-05-06 16:43:00,AGT075
887,TKT100443,opened,2024-12-30 09:39:00,AGT021
888,TKT100443,resolved,2024-12-30 09:52:00,AGT021
889,TKT100444,opened,2024-10-29 12:05:00,AGT055
890,TKT100444,resolved,2024-10-29 12:46:00,AGT055
891,TKT100445,opened,2024-03-10 20:38:00,AGT073
892,TKT100445,resolved,2024-03-10 22:28:00,AGT073
893,TKT100446,opened,2024-06-21 00:41:00,AGT011
894,TKT100446,resolved,2024-06-21 03:01:00,AGT011
895,TKT100447,opened,2024-01-24 15:20:00,AGT020
896,TKT100447,resolved,2024-01-24 18:05:00,AGT020
897,TKT100448,opened,2024-03-07 10:22:00,AGT070
898,TKT100448,resolved,2024-03-07 11:37:00,AGT070
899,TKT100449,opened,2024-01-10 07:03:00,AGT078
900,TKT100449,resolved,2024-01-10 08:31:00,AGT078
901,TKT100450,opened,2024-04-01 08:14:00,AGT087
902,TKT100450,resolved,2024-04-01 09:55:00,AGT087
903,TKT100451,opened,2024-11-21 18:08:00,AGT006
904,TKT100451,resolved,2024-11-21 18:18:00,AGT006
905,TKT100452,opened,2024-04-16 22:08:00,AGT006
906,TKT100452,resolved,2024-04-16 23:35:00,AGT006
907,TKT100453,opened,2024-12-28 16:21:00,AGT046
908,TKT100453,resolved,2024-12-28 16:49:00,AGT046
909,TKT100454,opened,2024-12-25 15:40:00,AGT032
910,TKT100454,resolved,2024-12-25 16:55:00,AGT032
911,TKT100455,opened,2024-02-12 21:05:00,AGT022
912,TKT100455,resolved,2024-02-12 22:39:00,AGT022
913,TKT100456,opened,2024-05-08 02:56:00,AGT099
914,TKT100456,resolved,2024-05-08 03:40:00,AGT099
915,TKT100457,opened,2024-05-21 08:59:00,AGT014
916,TKT100457,resolved,2024-05-21 11:58:00,AGT014
917,TKT100458,opened,2024-11-02 15:41:00,AGT046
918,TKT100458,resolved,2024-11-02 17:19:00,AGT046
919,TKT100459,opened,2024-01-07 06:32:00,AGT043
920,TKT100459,resolved,2024-01-07 06:44:00,AGT043
