session_id,customer_id,session_start,session_end,device_type,os_version,app_version,location
SESS000245,CUST0309,2024-07-02 15:02:00,2024-07-02 15:09:00,ios,13.2,2.0.1,Bangkok
SESS000246,CUST0309,2024-01-17 14:39:00,2024-01-17 14:54:00,ios,14.1,1.0.0,Bangkok
SESS000247,CUST0309,2024-10-27 16:35:00,2024-10-27 16:50:00,web,14.1,1.0.0,Bangkok
SESS000248,CUST0309,2024-04-07 19:45:00,2024-04-07 19:57:00,ios,12.4,1.0.0,Chiang Mai
SESS000249,CUST0309,2024-06-15 08:42:00,2024-06-15 08:47:00,ios,13.2,1.2.3,Chiang Mai
SESS000250,CUST0309,2024-09-16 16:28:00,2024-09-16 16:48:00,android,12.4,1.2.3,Khon Kaen
SESS000251,CUST0309,2024-04-18 03:33:00,2024-04-18 03:37:00,android,12.4,1.0.0,Bangkok
SESS000252,CUST00507,2024-05-09 14:35:00,2024-05-09 14:49:00,android,13.2,2.0.1,Phuket
SESS000253,CUST00507,2024-04-08 12:50:00,2024-04-08 13:07:00,android,16.3,1.0.0,Khon Kaen
SESS000254,CUST00507,2024-08-01 14:21:00,2024-08-01 14:33:00,android,14.1,2.0.1,Bangkok
SESS000255,CUST00507,2024-07-05 04:25:00,2024-07-05 04:28:00,web,14.1,1.2.3,Bangkok
SESS000256,CUST00507,2024-01-17 05:55:00,2024-01-17 06:15:00,ios,16.3,1.2.3,Khon Kaen
SESS000257,CUST00507,2024-04-03 08:11:00,2024-04-03 08:19:00,android,12.4,1.0.0,Phuket
SESS000258,CUST00507,2024-10-27 14:13:00,2024-10-27 14:29:00,web,13.2,2.0.1,Bangkok
SESS000259,CUST00507,2024-01-20 04:01:00,2024-01-20 04:16:00,ios,14.1,1.0.0,Bangkok
SESS000260,CUST00507,2024-08-02 05:30:00,2024-08-02 05:45:00,android,13.2,1.2.3,Phuket
SESS000261,CUST00507,2024-11-22 12:21:00,2024-11-22 12:31:00,ios,16.3,1.2.3,Khon Kaen
SESS000262,CUST00507,2024-01-30 06:22:00,2024-01-30 06:37:00,web,14.1,1.2.3,Chiang Mai
SESS000263,CUST00507,2024-02-03 01:07:00,2024-02-03 01:19:00,web,14.1,1.0.0,Bangkok
SESS000264,CUST00507,2024-10-11 11:15:00,2024-10-11 11:32:00,android,12.4,2.0.1,Phuket
SESS000265,CUST00507,2024-09-06 08:04:00,2024-09-06 08:16:00,web,14.1,1.0.0,Phuket
SESS000266,CUST00507,2024-05-20 18:39:00,2024-05-20 18:55:00,ios,12.4,1.0.0,Khon Kaen
SESS000267,CUST00507,2024-09-18 19:22:00,2024-09-18 19:36:00,web,12.4,1.0.0,Bangkok
SESS000268,CUST00507,2024-02-13 03:06:00,2024-02-13 03:24:00,web,16.3,1.0.0,Chiang Mai
SESS000269,CUST0340,2024-07-31 17:13:00,2024-07-31 17:19:00,web,13.2,1.2.3,Hat Yai
SESS000270,CUST0340,2024-07-13 01:49:00,2024-07-13 01:59:00,web,13.2,1.0.0,Bangkok
SESS000271,CUST0340,2024-08-04 00:58:00,2024-08-04 01:18:00,android,13.2,1.0.0,Bangkok
SESS000272,CUST0340,2024-12-30 01:28:00,2024-12-30 01:32:00,web,16.3,1.0.0,Hat Yai
SESS000273,CUST0340,2024-08-23 16:25:00,2024-08-23 16:38:00,web,14.1,1.0.0,Phuket
SESS000274,CUST0340,2024-01-12 06:51:00,2024-01-12 07:05:00,web,12.4,1.2.3,Chiang Mai
SESS000275,CUST0015,2024-12-05 16:35:00,2024-12-05 16:45:00,web,16.3,1.2.3,Chiang Mai
SESS000276,CUST0015,2024-10-29 17:48:00,2024-10-29 17:53:00,web,13.2,1.0.0,Phuket
SESS000277,CUST0015,2024-10-08 01:21:00,2024-10-08 01:25:00,ios,16.3,1.0.0,Bangkok
SESS000278,CUST0015,2024-08-29 03:33:00,2024-08-29 03:49:00,android,12.4,2.0.1,Khon Kaen
SESS000279,CUST0015,2024-02-08 05:05:00,2024-02-08 05:07:00,web,13.2,1.0.0,Phuket
SESS000280,CUST0015,2024-04-05 02:33:00,2024-04-05 02:46:00,web,16.3,1.0.0,Chiang Mai
SESS000281,CUST0015,2024-01-09 00:44:00,2024-01-09 01:00:00,ios,16.3,1.0.0,Phuket
SESS000282,CUST0015,2024-03-03 11:12:00,2024-03-03 11:20:00,web,12.4,1.0.0,Bangkok
SESS000283,CUST0015,2024-02-14 18:26:00,2024-02-14 18:41:00,web,14.1,2.0.1,Phuket
SESS000284,CUST0089,2024-02-22 10:30:00,2024-02-22 10:47:00,web,12.4,1.0.0,Khon Kaen
SESS000285,CUST0089,2024-11-07 15:46:00,2024-11-07 15:54:00,web,16.3,1.0.0,Khon Kaen
SESS000286,CUST0089,2024-07-06 08:29:00,2024-07-06 08:44:00,ios,16.3,2.0.1,Phuket
SESS000287,CUST0089,2024-09-22 02:40:00,2024-09-22 02:49:00,android,13.2,2.0.1,Bangkok
SESS000288,CUST0089,2024-10-04 06:49:00,2024-10-04 06:57:00,android,14.1,1.2.3,Hat Yai
SESS000289,CUST0089,2024-02-02 14:14:00,2024-02-02 14:32:00,android,12.4,1.0.0,Chiang Mai
SESS000290,CUST0089,2024-01-12 04:56:00,2024-01-12 05:05:00,ios,14.1,1.2.3,Chiang Mai
SESS000291,CUST0089,2024-01-11 09:24:00,2024-01-11 09:33:00,web,16.3,1.0.0,Hat Yai
SESS000292,CUST0089,2024-05-22 16:04:00,2024-05-22 16:07:00,android,14.1,1.0.0,Hat Yai
SESS000293,CUST0089,2024-11-29 19:24:00,2024-11-29 19:36:00,ios,13.2,1.2.3,Bangkok
SESS000294,CUST0096,2024-09-24 02:58:00,2024-09-24 03:00:00,android,12.4,1.2.3,Khon Kaen
SESS000295,CUST0096,2024-05-14 16:59:00,2024-05-14 17:02:00,ios,13.2,1.2.3,Phuket
SESS000296,CUST0096,2024-09-22 16:34:00,2024-09-22 16:39:00,web,13.2,1.2.3,Khon Kaen
SESS000297,CUST0096,2024-10-31 02:28:00,2024-10-31 02:47:00,ios,13.2,1.2.3,Bangkok
SESS000298,CUST0096,2024-01-08 17:21:00,2024-01-08 17:24:00,web,12.4,1.0.0,Hat Yai
SESS000299,CUST0096,2024-02-17 18:19:00,2024-02-17 18:34:00,android,14.1,2.0.1,Chiang Mai
SESS000300,CUST0096,2024-02-11 07:00:00,2024-02-11 07:10:00,android,16.3,2.0.1,Khon Kaen
SESS000301,CUST0096,2024-05-05 08:51:00,2024-05-05 09:08:00,web,14.1,2.0.1,Bangkok
SESS000302,CUST0096,2024-10-19 18:38:00,2024-10-19 18:44:00,android,14.1,1.2.3,Chiang Mai
SESS000303,CUST0096,2024-06-04 06:42:00,2024-06-04 06:48:00,web,13.2,2.0.1,Hat Yai
SESS000304,CUST0096,2024-01-27 10:54:00,2024-01-27 11:04:00,web,14.1,2.0.1,Bangkok
SESS000305,CUST0096,2024-12-02 19:31:00,2024-12-02 19:33:00,android,16.3,1.2.3,Chiang Mai
SESS000306,CUST0096,2024-04-17 05:20:00,2024-04-17 05:29:00,web,14.1,2.0.1,Bangkok
SESS000307,CUST0013,2024-12-26 06:31:00,2024-12-26 06:44:00,ios,13.2,2.0.1,Hat Yai
SESS000308,CUST0013,2024-10-14 03:30:00,2024-10-14 03:48:00,ios,13.2,2.0.1,Bangkok
SESS000309,CUST0013,2024-08-10 07:22:00,2024-08-10 07:31:00,ios,12.4,1.0.0,Hat Yai
SESS000310,CUST0013,2024-12-08 14:50:00,2024-12-08 14:52:00,android,12.4,1.0.0,Chiang Mai
SESS000311,CUST0013,2024-04-23 10:25:00,2024-04-23 10:43:00,ios,14.1,1.0.0,Khon Kaen
SESS000312,CUST0013,2024-02-26 15:30:00,2024-02-26 15:46:00,ios,14.1,1.0.0,Bangkok
SESS000313,CUST0013,2024-06-18 08:08:00,2024-06-18 08:10:00,web,14.1,1.2.3,Chiang Mai
SESS000314,CUST0013,2024-04-04 19:06:00,2024-04-04 19:11:00,android,12.4,1.2.3,Hat Yai
SESS000315,CUST0013,2024-05-08 09:30:00,2024-05-08 09:49:00,ios,12.4,1.0.0,Bangkok
SESS000316,CUST0013,2024-03-13 16:27:00,2024-03-13 16:33:00,ios,13.2,2.0.1,Bangkok
SESS000317,CUST0013,2024-09-29 12:24:00,2024-09-29 12:41:00,web,12.4,1.2.3,Phuket
SESS000318,CUST0013,2024-01-17 14:30:00,2024-01-17 14:35:00,web,14.1,1.2.3,Hat Yai
SESS000319,CUST0013,2024-07-06 07:17:00,2024-07-06 07:32:00,android,14.1,1.0.0,Khon Kaen
SESS000320,CUST0013,2024-07-23 05:13:00,2024-07-23 05:33:00,web,12.4,1.0.0,Khon Kaen
SESS000321,CUST0013,2024-01-11 18:38:00,2024-01-11 18:50:00,ios,12.4,1.0.0,Bangkok
SESS000322,CUST0133,2024-02-25 03:09:00,2024-02-25 03:22:00,ios,12.4,2.0.1,Phuket
SESS000323,CUST0133,2024-01-16 09:29:00,2024-01-16 09:45:00,ios,14.1,1.0.0,Phuket
SESS000324,CUST0133,2024-01-28 06:56:00,2024-01-28 07:01:00,ios,13.2,2.0.1,Chiang Mai
SESS000325,CUST0133,2024-03-28 19:28:00,2024-03-28 19:44:00,web,12.4,2.0.1,Phuket
SESS000326,CUST0133,2024-08-29 03:12:00,2024-08-29 03:31:00,web,16.3,2.0.1,Chiang Mai
SESS000327,CUST0133,2024-09-23 18:37:00,2024-09-23 18:43:00,ios,16.3,1.2.3,Chiang Mai
SESS000328,CUST0133,2024-12-17 12:24:00,2024-12-17 12:29:00,ios,13.2,1.2.3,Phuket
SESS000329,CUST0133,2024-05-22 00:20:00,2024-05-22 00:37:00,ios,16.3,1.2.3,Chiang Mai
SESS000330,CUST0133,2024-07-13 09:31:00,2024-07-13 09:34:00,android,16.3,1.2.3,Hat Yai
SESS000331,CUST0133,2024-04-17 00:54:00,2024-04-17 01:06:00,android,13.2,1.0.0,Chiang Mai
SESS000332,CUST0154,2024-11-14 10:59:00,2024-11-14 11:02:00,web,16.3,1.0.0,Hat Yai
SESS000333,CUST0154,2024-05-31 03:32:00,2024-05-31 03:40:00,ios,14.1,2.0.1,Bangkok
SESS000334,CUST0154,2024-12-28 17:44:00,2024-12-28 17:46:00,android,13.2,1.0.0,Chiang Mai
SESS000335,CUST0154,2024-02-12 04:17:00,2024-02-12 04:20:00,ios,12.4,2.0.1,Chiang Mai
SESS000336,CUST0154,2024-07-20 06:08:00,2024-07-20 06:24:00,ios,16.3,1.2.3,Phuket
SESS000337,CUST0154,2024-12-11 00:01:00,2024-12-11 00:10:00,android,16.3,2.0.1,Hat Yai
SESS000338,CUST0154,2024-03-23 16:19:00,2024-03-23 16:21:00,android,12.4,1.2.3,Khon Kaen
SESS000339,CUST0154,2024-03-21 10:17:00,2024-03-21 10:24:00,android,14.1,1.2.3,Bangkok
SESS000340,CUST0154,2024-04-24 04:35:00,2024-04-24 04:39:00,ios,16.3,1.0.0,Chiang Mai
SESS000341,CUST0154,2024-09-25 06:14:00,2024-09-25 06:27:00,ios,13.2,1.0.0,Bangkok
SESS000342,CUST0154,2024-09-20 03:53:00,2024-09-20 04:13:00,ios,12.4,2.0.1,Bangkok
SESS000343,CUST0154,2024-07-24 17:55:00,2024-07-24 18:02:00,web,13.2,2.0.1,Bangkok
SESS000344,CUST0154,2024-02-28 13:30:00,2024-02-28 13:38:00,android,13.2,2.0.1,Chiang Mai
SESS000345,CUST0154,2024-07-09 08:21:00,2024-07-09 08:36:00,web,16.3,1.2.3,Khon Kaen
SESS000346,CUST0154,2024-04-01 14:16:00,2024-04-01 14:18:00,android,16.3,1.2.3,Hat Yai
SESS000347,CUST0154,2024-08-15 09:14:00,2024-08-15 09:21:00,ios,13.2,1.2.3,Bangkok
SESS000348,CUST0463,2024-11-03 11:37:00,2024-11-03 11:48:00,web,16.3,1.2.3,Phuket
SESS000349,CUST0463,2024-10-03 15:05:00,2024-10-03 15:13:00,web,12.4,1.2.3,Khon Kaen
SESS000350,CUST0463,2024-05-03 05:12:00,2024-05-03 05:16:00,android,12.4,1.2.3,Hat Yai
SESS000351,CUST0463,2024-06-02 05:00:00,2024-06-02 05:04:00,android,12.4,1.2.3,Phuket
SESS000352,CUST0463,2024-06-01 17:07:00,2024-06-01 17:20:00,web,13.2,1.0.0,Khon Kaen
SESS000353,CUST0463,2024-09-10 02:02:00,2024-09-10 02:15:00,ios,14.1,2.0.1,Phuket
SESS000354,CUST0463,2024-03-15 02:04:00,2024-03-15 02:12:00,ios,12.4,1.0.0,Chiang Mai
SESS000355,CUST0463,2024-04-03 04:38:00,2024-04-03 04:48:00,ios,16.3,2.0.1,Hat Yai
SESS000356,CUST0463,2024-11-01 12:34:00,2024-11-01 12:51:00,web,13.2,1.2.3,Phuket
SESS000357,CUST0463,2024-09-25 12:41:00,2024-09-25 12:44:00,web,12.4,2.0.1,Chiang Mai
SESS000358,CUST0463,2024-09-06 03:39:00,2024-09-06 03:58:00,android,14.1,1.2.3,Khon Kaen
SESS000359,CUST0463,2024-03-27 09:23:00,2024-03-27 09:30:00,android,16.3,1.0.0,Bangkok
SESS000360,CUST0463,2024-04-08 15:19:00,2024-04-08 15:28:00,ios,14.1,1.0.0,Khon Kaen
SESS000361,CUST0463,2024-10-04 01:56:00,2024-10-04 02:01:00,android,13.2,1.2.3,Bangkok
SESS000362,CUST0463,2024-05-24 00:07:00,2024-05-24 00:25:00,web,12.4,1.2.3,Chiang Mai
SESS000363,CUST0463,2024-06-01 06:13:00,2024-06-01 06:30:00,android,16.3,1.2.3,Phuket
SESS000364,CUST00508,2024-10-17 14:00:00,2024-10-17 14:20:00,ios,12.4,1.2.3,Bangkok
SESS000365,CUST00508,2024-05-27 02:07:00,2024-05-27 02:18:00,android,14.1,1.2.3,Bangkok
SESS000366,CUST00508,2024-03-20 18:19:00,2024-03-20 18:23:00,web,12.4,1.0.0,Chiang Mai
SESS000367,CUST00508,2024-12-25 08:27:00,2024-12-25 08:42:00,ios,14.1,1.2.3,Phuket
SESS000368,CUST00508,2024-05-26 07:07:00,2024-05-26 07:23:00,android,12.4,1.2.3,Hat Yai
SESS000369,CUST00508,2024-11-06 18:49:00,2024-11-06 19:07:00,ios,13.2,1.2.3,Hat Yai
SESS000370,CUST00508,2024-08-07 05:46:00,2024-08-07 05:57:00,ios,12.4,1.0.0,Phuket
SESS000371,CUST00508,2024-04-08 10:35:00,2024-04-08 10:52:00,web,13.2,2.0.1,Bangkok
SESS000372,CUST00508,2024-10-07 14:18:00,2024-10-07 14:29:00,ios,13.2,1.2.3,Chiang Mai
SESS000373,CUST00508,2024-01-22 18:40:00,2024-01-22 18:55:00,ios,16.3,2.0.1,Chiang Mai
SESS000374,CUST00508,2024-04-09 02:27:00,2024-04-09 02:36:00,android,16.3,1.0.0,Chiang Mai
SESS000375,CUST00508,2024-07-08 13:04:00,2024-07-08 13:08:00,web,16.3,1.0.0,Hat Yai
SESS000376,CUST00508,2024-11-01 03:34:00,2024-11-01 03:53:00,ios,14.1,2.0.1,Hat Yai
SESS000377,CUST00508,2024-05-21 11:40:00,2024-05-21 11:52:00,web,14.1,2.0.1,Khon Kaen
SESS000378,CUST00508,2024-06-11 10:00:00,2024-06-11 10:18:00,web,14.1,2.0.1,Phuket
SESS000379,CUST00508,2024-11-28 18:15:00,2024-11-28 18:28:00,web,13.2,2.0.1,Chiang Mai
SESS000380,CUST00521,2024-07-19 06:46:00,2024-07-19 06:50:00,web,14.1,1.2.3,Khon Kaen
SESS000381,CUST00521,2024-06-24 16:15:00,2024-06-24 16:29:00,android,14.1,1.2.3,Phuket
SESS000382,CUST00521,2024-07-03 15:11:00,2024-07-03 15:29:00,android,13.2,1.2.3,Bangkok
SESS000383,CUST00521,2024-10-01 07:51:00,2024-10-01 07:55:00,web,13.2,2.0.1,Phuket
SESS000384,CUST00521,2024-01-11 12:56:00,2024-01-11 12:59:00,web,14.1,1.0.0,Bangkok
SESS000385,CUST00521,2024-02-14 13:03:00,2024-02-14 13:13:00,ios,12.4,2.0.1,Khon Kaen
SESS000386,CUST00521,2024-06-04 04:52:00,2024-06-04 05:10:00,ios,14.1,1.2.3,Bangkok
SESS000387,CUST00521,2024-04-20 13:36:00,2024-04-20 13:46:00,web,16.3,1.2.3,Chiang Mai
SESS000388,CUST00521,2024-01-25 13:00:00,2024-01-25 13:20:00,web,13.2,1.0.0,Phuket
SESS000389,CUST00521,2024-06-09 09:30:00,2024-06-09 09:41:00,web,13.2,1.2.3,Chiang Mai
SESS000390,CUST0130,2024-05-27 04:07:00,2024-05-27 04:12:00,android,13.2,2.0.1,Phuket
SESS000391,CUST0130,2024-09-09 16:18:00,2024-09-09 16:32:00,android,14.1,1.0.0,Phuket
SESS000392,CUST0130,2024-04-17 17:01:00,2024-04-17 17:03:00,ios,13.2,1.2.3,Phuket
SESS000393,CUST0130,2024-05-15 08:39:00,2024-05-15 08:56:00,ios,13.2,1.2.3,Phuket
SESS000394,CUST0130,2024-02-29 15:08:00,2024-02-29 15:22:00,web,13.2,2.0.1,Bangkok
SESS000395,CUST0130,2024-12-18 02:34:00,2024-12-18 02:42:00,ios,12.4,1.2.3,Bangkok
SESS000396,CUST0130,2024-12-15 01:11:00,2024-12-15 01:21:00,web,13.2,1.0.0,Khon Kaen
SESS000397,CUST0130,2024-05-20 18:16:00,2024-05-20 18:28:00,android,16.3,2.0.1,Bangkok
SESS000398,CUST0130,2024-09-17 00:26:00,2024-09-17 00:32:00,ios,14.1,1.2.3,Phuket
SESS000399,CUST0130,2024-08-24 11:52:00,2024-08-24 12:05:00,android,14.1,2.0.1,Chiang Mai
SESS000400,CUST0130,2024-06-15 02:42:00,2024-06-15 03:00:00,web,14.1,2.0.1,Chiang Mai
SESS000401,CUST0130,2024-02-15 08:20:00,2024-02-15 08:23:00,ios,14.1,2.0.1,Bangkok
SESS000402,CUST0130,2024-09-20 18:46:00,2024-09-20 18:54:00,ios,16.3,1.2.3,Hat Yai
SESS000403,CUST0130,2024-07-03 13:19:00,2024-07-03 13:27:00,web,16.3,2.0.1,Khon Kaen
SESS000404,CUST0130,2024-02-16 20:00:00,2024-02-16 20:06:00,ios,16.3,1.2.3,Chiang Mai
SESS000405,CUST0130,2024-07-17 04:55:00,2024-07-17 05:03:00,ios,13.2,1.0.0,Hat Yai
SESS000406,CUST0130,2024-09-30 12:43:00,2024-09-30 12:49:00,web,16.3,2.0.1,Hat Yai
SESS000407,CUST0130,2024-09-04 18:24:00,2024-09-04 18:28:00,web,14.1,1.2.3,Khon Kaen
SESS000408,CUST0130,2024-08-22 01:49:00,2024-08-22 02:01:00,ios,13.2,2.0.1,Bangkok
SESS000409,CUST0103,2024-01-29 14:04:00,2024-01-29 14:13:00,android,13.2,2.0.1,Bangkok
SESS000410,CUST0103,2024-02-14 19:00:00,2024-02-14 19:10:00,web,13.2,1.2.3,Hat Yai
SESS000411,CUST0103,2024-06-06 00:38:00,2024-06-06 00:51:00,web,13.2,2.0.1,Chiang Mai
SESS000412,CUST0103,2024-07-27 17:17:00,2024-07-27 17:27:00,ios,13.2,1.2.3,Phuket
SESS000413,CUST0103,2024-06-21 09:48:00,2024-06-21 09:56:00,web,12.4,1.2.3,Hat Yai
SESS000414,CUST0103,2024-10-20 01:17:00,2024-10-20 01:30:00,android,13.2,1.0.0,Khon Kaen
SESS000415,CUST0103,2024-10-15 00:03:00,2024-10-15 00:10:00,ios,16.3,1.0.0,Chiang Mai
SESS000416,CUST0103,2024-12-09 06:44:00,2024-12-09 06:47:00,ios,13.2,1.2.3,Bangkok
SESS000417,CUST0103,2024-09-12 09:22:00,2024-09-12 09:29:00,android,12.4,1.2.3,Hat Yai
SESS000418,CUST0103,2024-11-30 16:15:00,2024-11-30 16:24:00,ios,12.4,2.0.1,Khon Kaen
SESS000419,CUST0103,2024-04-05 00:49:00,2024-04-05 00:53:00,android,16.3,1.0.0,Khon Kaen
SESS000420,CUST0103,2024-07-31 13:52:00,2024-07-31 14:01:00,web,13.2,1.0.0,Khon Kaen
SESS000421,CUST0103,2024-01-24 11:29:00,2024-01-24 11:36:00,android,14.1,1.0.0,Hat Yai
SESS000422,CUST0103,2024-08-05 10:04:00,2024-08-05 10:10:00,ios,13.2,1.2.3,Bangkok
SESS000423,CUST0425,2024-06-26 00:18:00,2024-06-26 00:27:00,web,16.3,1.2.3,Phuket
SESS000424,CUST0425,2024-04-19 18:29:00,2024-04-19 18:31:00,ios,12.4,1.0.0,Bangkok
SESS000425,CUST0425,2024-04-02 03:22:00,2024-04-02 03:25:00,web,12.4,1.0.0,Hat Yai
SESS000426,CUST0425,2024-06-23 09:45:00,2024-06-23 09:52:00,ios,16.3,2.0.1,Khon Kaen
SESS000427,CUST0425,2024-11-30 11:31:00,2024-11-30 11:45:00,android,16.3,1.0.0,Phuket
SESS000428,CUST0425,2024-12-25 04:13:00,2024-12-25 04:26:00,ios,16.3,1.0.0,Bangkok
SESS000429,CUST0425,2024-04-21 15:24:00,2024-04-21 15:28:00,web,13.2,2.0.1,Bangkok
SESS000430,CUST0425,2024-11-01 15:42:00,2024-11-01 15:45:00,web,16.3,1.0.0,Bangkok
SESS000431,CUST0425,2024-06-12 08:03:00,2024-06-12 08:10:00,android,16.3,1.0.0,Bangkok
SESS000432,CUST0425,2024-11-09 12:00:00,2024-11-09 12:04:00,ios,16.3,2.0.1,Chiang Mai
SESS000433,CUST0101,2024-10-27 09:52:00,2024-10-27 10:00:00,web,13.2,1.2.3,Phuket
SESS000434,CUST0101,2024-12-30 15:26:00,2024-12-30 15:29:00,web,13.2,1.2.3,Phuket
SESS000435,CUST0101,2024-10-14 18:17:00,2024-10-14 18:37:00,ios,13.2,1.0.0,Bangkok
SESS000436,CUST0101,2024-01-13 10:47:00,2024-01-13 11:02:00,android,13.2,1.2.3,Hat Yai
SESS000437,CUST0101,2024-02-07 11:00:00,2024-02-07 11:11:00,android,16.3,2.0.1,Hat Yai
SESS000438,CUST0101,2024-09-27 07:31:00,2024-09-27 07:42:00,web,13.2,2.0.1,Khon Kaen
SESS000439,CUST0101,2024-07-17 14:42:00,2024-07-17 14:46:00,ios,13.2,2.0.1,Hat Yai
SESS000440,CUST0221,2024-12-30 01:23:00,2024-12-30 01:27:00,web,13.2,1.0.0,Khon Kaen
SESS000441,CUST0221,2024-10-05 07:35:00,2024-10-05 07:40:00,ios,14.1,1.0.0,Chiang Mai
SESS000442,CUST0221,2024-08-26 12:05:00,2024-08-26 12:25:00,android,12.4,2.0.1,Phuket
SESS000443,CUST0221,2024-08-05 15:49:00,2024-08-05 16:04:00,ios,14.1,1.0.0,Bangkok
SESS000444,CUST0221,2024-10-11 14:53:00,2024-10-11 14:56:00,web,12.4,1.0.0,Khon Kaen
SESS000445,CUST0221,2024-10-18 12:19:00,2024-10-18 12:38:00,web,13.2,1.2.3,Chiang Mai
SESS000446,CUST0221,2024-09-16 18:39:00,2024-09-16 18:59:00,android,12.4,1.0.0,Phuket
SESS000447,CUST0221,2024-11-30 18:07:00,2024-11-30 18:21:00,ios,12.4,2.0.1,Khon Kaen
SESS000448,CUST0221,2024-09-15 19:41:00,2024-09-15 20:00:00,android,12.4,2.0.1,Khon Kaen
SESS000449,CUST0090,2024-02-03 07:07:00,2024-02-03 07:15:00,ios,12.4,1.2.3,Chiang Mai
SESS000450,CUST0090,2024-10-22 12:01:00,2024-10-22 12:18:00,ios,14.1,2.0.1,Khon Kaen
SESS000451,CUST0090,2024-05-13 19:32:00,2024-05-13 19:51:00,android,12.4,1.0.0,Phuket
SESS000452,CUST0090,2024-08-24 07:39:00,2024-08-24 07:48:00,web,13.2,1.2.3,Hat Yai
SESS000453,CUST0090,2024-11-09 10:38:00,2024-11-09 10:49:00,android,12.4,2.0.1,Phuket
SESS000454,CUST0090,2024-01-28 11:25:00,2024-01-28 11:45:00,web,13.2,1.0.0,Hat Yai
SESS000455,CUST0090,2024-12-01 19:56:00,2024-12-01 20:10:00,ios,16.3,1.2.3,Khon Kaen
SESS000456,CUST0090,2024-04-16 13:51:00,2024-04-16 14:11:00,web,13.2,2.0.1,Hat Yai
SESS000457,CUST0090,2024-09-16 07:26:00,2024-09-16 07:38:00,android,16.3,2.0.1,Phuket
SESS000458,CUST0090,2024-07-03 11:21:00,2024-07-03 11:26:00,android,12.4,1.0.0,Phuket
SESS000459,CUST0090,2024-07-05 04:51:00,2024-07-05 05:09:00,ios,12.4,2.0.1,Chiang Mai
SESS000460,CUST0097,2024-10-09 14:40:00,2024-10-09 14:47:00,android,12.4,1.0.0,Khon Kaen
SESS000461,CUST0097,2024-05-09 05:08:00,2024-05-09 05:25:00,android,14.1,2.0.1,Phuket
SESS000462,CUST0097,2024-08-27 12:14:00,2024-08-27 12:19:00,android,14.1,1.2.3,Khon Kaen
SESS000463,CUST0097,2024-01-07 00:30:00,2024-01-07 00:48:00,ios,13.2,1.2.3,Chiang Mai
SESS000464,CUST0097,2024-11-29 08:49:00,2024-11-29 09:09:00,ios,14.1,1.0.0,Bangkok
SESS000465,CUST0097,2024-02-08 03:49:00,2024-02-08 03:51:00,ios,14.1,1.2.3,Chiang Mai
SESS000466,CUST0097,2024-06-30 17:52:00,2024-06-30 18:07:00,ios,13.2,1.0.0,Hat Yai
SESS000467,CUST0097,2024-07-10 18:49:00,2024-07-10 18:58:00,android,12.4,1.2.3,Khon Kaen
SESS000468,CUST0097,2024-09-30 03:05:00,2024-09-30 03:11:00,web,14.1,1.0.0,Khon Kaen
SESS000469,CUST0097,2024-10-03 17:31:00,2024-10-03 17:45:00,android,13.2,1.2.3,Hat Yai
SESS000470,CUST0097,2024-01-09 03:56:00,2024-01-09 04:06:00,android,14.1,1.0.0,Phuket
SESS000471,CUST0097,2024-03-26 08:00:00,2024-03-26 08:04:00,ios,14.1,1.0.0,Chiang Mai
SESS000472,CUST0097,2024-11-12 14:38:00,2024-11-12 14:40:00,android,16.3,1.0.0,Hat Yai
SESS000473,CUST0258,2024-05-10 08:11:00,2024-05-10 08:21:00,android,16.3,2.0.1,Chiang Mai
SESS000474,CUST0258,2024-07-12 13:03:00,2024-07-12 13:22:00,web,13.2,1.2.3,Hat Yai
SESS000475,CUST0258,2024-06-19 03:56:00,2024-06-19 04:08:00,android,13.2,1.0.0,Phuket
SESS000476,CUST0258,2024-06-04 14:16:00,2024-06-04 14:24:00,ios,12.4,2.0.1,Phuket
SESS000477,CUST0258,2024-05-29 05:53:00,2024-05-29 06:07:00,ios,14.1,2.0.1,Bangkok
SESS000478,CUST0258,2024-03-30 02:32:00,2024-03-30 02:38:00,web,12.4,1.0.0,Khon Kaen
SESS000479,CUST0258,2024-12-05 14:29:00,2024-12-05 14:49:00,android,14.1,1.2.3,Phuket
SESS000480,CUST0258,2024-01-12 14:30:00,2024-01-12 14:42:00,web,13.2,1.2.3,Bangkok
SESS000481,CUST0258,2024-01-24 19:07:00,2024-01-24 19:20:00,web,13.2,2.0.1,Bangkok
SESS000482,CUST0258,2024-06-29 09:32:00,2024-06-29 09:36:00,ios,12.4,1.0.0,Khon Kaen
SESS000483,CUST0258,2024-03-24 02:25:00,2024-03-24 02:41:00,android,13.2,1.0.0,Khon Kaen
SESS000484,CUST0258,2024-01-18 09:34:00,2024-01-18 09:45:00,ios,16.3,1.0.0,Bangkok
SESS000485,CUST0258,2024-04-21 09:06:00,2024-04-21 09:18:00,android,12.4,1.2.3,Chiang Mai
SESS000486,CUST0258,2024-02-15 19:35:00,2024-02-15 19:46:00,ios,14.1,1.2.3,Khon Kaen
SESS000487,CUST0258,2024-12-24 06:37:00,2024-12-24 06:47:00,android,14.1,1.0.0,Khon Kaen
SESS000488,CUST0258,2024-12-09 16:15:00,2024-12-09 16:34:00,ios,13.2,2.0.1,Chiang Mai
